dataset,seq,subject_id,path,T,C,t_start,t_end,roi_names,passed,fps_est,duration_ratio,split
PURE,'01-01,01,Dataset/3_ROI/PURE_RAW/01-01.npz,2026,9,0.0,67.700022,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x0.65,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x0.65.npz,3117,9,0.0,103.899904,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x0.75,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x0.75.npz,2701,9,0.0,90.028800,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x1.2,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x1.2.npz,1688,9,0.0,56.251328,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x1.4,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x1.4.npz,1447,9,0.0,48.215424,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x1.6,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x1.6.npz,1266,9,0.0,42.180160,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-01_x1.8,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-01_x1.8.npz,1126,9,0.0,37.512000,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.99992240770616,train
PURE,'01-02,01,Dataset/3_ROI/PURE_RAW/01-02.npz,2023,9,0.0,67.600019,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x0.55,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x0.55.npz,3678,9,0.0,122.605888,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x0.65,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x0.65.npz,3112,9,0.0,103.733184,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x0.75,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x0.75.npz,2697,9,0.0,89.895424,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x1.2,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x1.2.npz,1686,9,0.0,56.184640,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x1.4,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x1.4.npz,1445,9,0.0,48.148736,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x1.6,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x1.6.npz,1264,9,0.0,42.113472,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-02_x1.8,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-02_x1.8.npz,1124,9,0.0,37.445312,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,0.999777263376213,train
PURE,'01-03,01,Dataset/3_ROI/PURE_RAW/01-03.npz,2481,9,0.0,82.700022,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,1.0002193348872386,train
PURE,'01-03_x0.55,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-03_x0.55.npz,4511,9,0.0,150.381440,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,1.0002193348872386,train
PURE,'01-03_x0.65,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-03_x0.65.npz,3817,9,0.0,127.240704,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,1.0002193348872386,train
PURE,'01-03_x0.75,01,Dataset/3_ROI/MEGA_AUG/aug_npz/PURE_01_01-03_x0.75.npz,3308,9,0.0,110.268608,"forehead_strip,left_cheek_big,right_cheek_big",,29.99040307101764,1.0002193348872386,train
