dataset,seq,subject_id,path,T,C,t_start,t_end,roi_names,passed,fps_est,duration_ratio,split
UBFC,'vid_1,vid_1,Dataset/3_ROI/UBFC_RAW/vid_1.npz,1547,9,0.0,52.82922362295981,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x0.55,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x0.55.npz,2813,9,0.0,96.090412,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x0.65,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x0.65.npz,2380,9,0.0,81.294129,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x0.75,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x0.75.npz,2063,9,0.0,70.461746,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x1.2,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x1.2.npz,1289,9,0.0,44.012963,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x1.4,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x1.4.npz,1105,9,0.0,37.725396,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_1_x1.6,vid_1,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_1_vid_1_x1.6.npz,967,9,0.0,33.009722,"forehead_strip,left_cheek_big,right_cheek_big",,29.26410599999992,0.997383576485123,train
UBFC,'vid_10,vid_10,Dataset/3_ROI/UBFC_RAW/vid_10.npz,2024,9,0.0,67.71438867496765,"forehead_strip,left_cheek_big,right_cheek_big",,29.875481999999906,1.0000237959031142,train
UBFC,'vid_10_x0.55,vid_10,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_10_vid_10_x0.55.npz,3680,9,0.0,123.144457,"forehead_strip,left_cheek_big,right_cheek_big",,29.875481999999906,1.0000237959031142,train
UBFC,'vid_10_x0.65,vid_10,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_10_vid_10_x0.65.npz,3114,9,0.0,104.199156,"forehead_strip,left_cheek_big,right_cheek_big",,29.875481999999906,1.0000237959031142,train
UBFC,'vid_10_x0.75,vid_10,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_10_vid_10_x0.75.npz,2699,9,0.0,90.308166,"forehead_strip,left_cheek_big,right_cheek_big",,29.875481999999906,1.0000237959031142,train
UBFC,'vid_10_x1.2,vid_10,Dataset/3_ROI/MEGA_AUG/aug_npz/UBFC_vid_10_vid_10_x1.2.npz,1687,9,0.0,56.434236,"forehead_strip,left_cheek_big,right_cheek_big",,29.875481999999906,1.0000237959031142,train
